title,link,comment
 统计学习导论:基于R应用 (美)加雷斯·詹姆斯(Gareth James) 等 著;王星 等 译【好评返5元店铺礼券】,http://product.dangdang.com/1080163942.html,22条评论
 Java编程入门与应用Java编程开发学习神器，19章精讲，660分钟教学视频，102个PPT课件文件,http://product.dangdang.com/25161958.html,50条评论
 精通网站建设——100%全能建站密码世界500强信息部门主管+网站架构师10年经验干货分享，剖析淘宝网、中粮网、优酷网、**网、开心网、凤凰网、去哪儿网、新浪微博等网站布局，超值赠送42小时教学录像,http://product.dangdang.com/23518149.html,341条评论
 C#高级编程(第10版) C# 6 & .NET Core 1.0,http://product.dangdang.com/1241429595.html,0条评论
 Python语言在Abaqus中的应用,http://product.dangdang.com/22479069.html,905条评论
 OpenCV项目开发实战本书题材源自谍报小说007，并讨论其中所涉及的科技与技术。小说的主要角色詹姆斯?邦德擅长于侦查、伪装、智能设备的应用、图像捕捉技术，甚至涉及某些专业的计算机视觉技术。在本书丰富的想象力以及技术支持下，,http://product.dangdang.com/24050011.html,99条评论
 Java Web开发实践教程,http://product.dangdang.com/24017548.html,34条评论
 .NET框架设计 模式、配置、工具,http://product.dangdang.com/23637006.html,271条评论
 细说JavaScript语言,http://product.dangdang.com/25187749.html,48条评论
 计算机算法设计与分析习题解答（第2版）,http://product.dangdang.com/22805585.html,543条评论
 C语言程序设计(第3版)学习辅导,http://product.dangdang.com/25261133.html,3条评论
 VB.net实用编程技术,http://product.dangdang.com/23523259.html,19条评论
 C#程序设计 慕课版体系完整的60学时慕课视频，买书送名师，带你C#从入门到精通 C#入门经典,http://product.dangdang.com/23934539.html,216条评论
 UX设计之道 以用户体验为中心的Web设计（第2版）用户体验设计核心参考书 Web设计领域的创业者 项目管理者 用户体验的策划者和实施者 有志于Web设计领域的学生 都应该了解本书中的知识,http://product.dangdang.com/23678061.html,139条评论
 数据安全与灾备管理,http://product.dangdang.com/24030043.html,44条评论
 人人都是网站分析师：从分析师的视角理解网站和解读数据(《流量的秘密》作者、Google分析个人资格认证(GAIQ)发起,http://product.dangdang.com/23666776.html,223条评论
 Xcode实战：Apple平台开发实用技术、技巧及最佳流程,http://product.dangdang.com/23902907.html,109条评论
 麦克奇遇记——Scratch 2.0探险之旅,http://product.dangdang.com/23908394.html,223条评论
 Python机器学习入门（影印版）,http://product.dangdang.com/24196985.html,102条评论
 AVR单片机很简单:C语言快速入门及开发实例AVR单片机开发从入门到精通,http://product.dangdang.com/24530034.html,19条评论
 游戏开发者访谈录游戏开发 IGDA 游戏设计 游戏运营 游戏开发业界人士集体智慧的结晶,http://product.dangdang.com/25271673.html,14条评论
 PHP 7&MySQL跨设备网站开发本书运用丰富的范例制作各种网页设计和网站开发,http://product.dangdang.com/25106302.html,55条评论
 LabVIEW编程详解,http://product.dangdang.com/25074339.html,257条评论
 区块链项目开发指南（货号：MLS） 9787111584001 机械工业出版社 [印]纳拉扬·普鲁斯蒂(Narayan咨询电话 17332130520,http://product.dangdang.com/1362922620.html,0条评论
 Java核心技术 卷1：基础知识(原书第9版) 9787111445142 (美)霍斯特曼 等全新正版图书,http://product.dangdang.com/1155175595.html,4条评论
 VMware软件定义存储：原理剖析和设计指南软件定义存储指南,http://product.dangdang.com/25225295.html,66条评论
 PHP、MySQL和Apache入门经典(第5版)PHP、MySQL、Apache初学者的必备指南，详尽细致的知识讲解PHP、MySQL和Apache经典实用教程！,http://product.dangdang.com/23190135.html,848条评论
 Visual C++2013从入门到精通(视频教学版) 朱文伟 著【好评返5元店铺礼券】,http://product.dangdang.com/1317045447.html,2条评论
 Dreamweaver+Flash+Photoshop网页设计从入门到精通dreamweaver flash photoshop 网页设计 入门热销 书籍 网页开发名作 306节同步视频讲解 215个实战案例,http://product.dangdang.com/25161933.html,34条评论
 网站蓝图3 0——互联网产品Axure 7原型设计宝典 吕皓月、杨长韬 9787302423126,http://product.dangdang.com/1391089171.html,5条评论
 SQL SERVER从入门到精通(第2版)实物光盘/视频赠送 sql server从入门到精通sql server畅销【好评返5元店铺礼券】,http://product.dangdang.com/1079772657.html,1条评论
 区块链实战 吴为 9787302475897全新正版,http://product.dangdang.com/1157051597.html,0条评论
 名师讲坛——Java开发实战经典（第2版）java入门经典 持续八年热销 60000读者口碑相传 60小时视频讲解（面授课程价值2000元）,http://product.dangdang.com/25198948.html,88条评论
 ASP.NET Web API设计 [美]布洛克,金迎 9787115377722全新正版图书,http://product.dangdang.com/1174868995.html,1条评论
 Python测试驱动开发 使用Django Selenium和JavaScript进行Web编程 *2版,http://product.dangdang.com/1399180969.html,1条评论
 一路编程,http://product.dangdang.com/24164662.html,166条评论
 Scala语言基础与开发实战大数据知名培训师王家林新作，详细介绍大数据开发语言Scala及其在分布式框架Akka和Kafka中的应用。,http://product.dangdang.com/24008774.html,71条评论
 R编程入门经典——大数据时代的统计分析语言,http://product.dangdang.com/23785859.html,129条评论
 ARM嵌入式微控制器原理与应用——基于Cortex-M0+内核LPC84X与μC/OS-III操作系统ARM微控制器与RTOS是嵌入式技术的核心与灵魂，具备嵌入式技术就拥有了物联网的核心技术！,http://product.dangdang.com/25281870.html,0条评论
 精通jQuery Web开发(第2版),http://product.dangdang.com/23829930.html,22条评论
 Google Cardboard App 开发指南谷歌魔镜VR虚拟现实应用项目开发指南 智能手机拍摄3D全景照片应用开发教程 虚拟现实游戏开发推广手册,http://product.dangdang.com/25229843.html,8条评论
 Java语言袖珍指南（第二版）Java 知识快速查找工具书，涵盖Java SE 7新功能,http://product.dangdang.com/23607961.html,137条评论
 Android App开发入门：使用Android Studio 2.X开发环境 第2版Android应用开发,http://product.dangdang.com/25124665.html,259条评论
 嵌入式系统高级C语言编程,http://product.dangdang.com/23450482.html,275条评论
 流利的Python语言（影印版）,http://product.dangdang.com/24173123.html,81条评论
 数据结构与算法（Java版）（普通高等教育计算机规划教材）,http://product.dangdang.com/23305753.html,51条评论
 Vue js实战+Vue js 前端开发 快速入门与专业应用+Vue2实践揭秘 共3本 vue2.0开发指南 网页制作【好评返5元店铺礼券】,http://product.dangdang.com/1408858776.html,0条评论
 迈向Angular 2：基于TypeScript的高性能SPA框架,http://product.dangdang.com/24013708.html,523条评论
 面向对象技术及UML教程,http://product.dangdang.com/20836573.html,48条评论
 LATEX入门与提高(第二版),http://product.dangdang.com/25261283.html,1条评论
 高级R语言编程指南,http://product.dangdang.com/23988744.html,156条评论
 Python Linux系统管理与自动化运维 赖明星 著【好评返5元店铺礼券】网易资历工程师撰写,http://product.dangdang.com/1176433457.html,5条评论
 基于MVC的JavaScript Web富应用开发,http://product.dangdang.com/24135325.html,194条评论
 区块链原理设计与应用 Node.js区块链开发 区块链技术革命 区块链技术驱动 数字货币金融投资指南标题书名定价453元加追风筝的人定价29元为此套装总定价482元。部分商品主图未添加追风筝的人图片，正持续优化中。主图未优化完成仅发标题书名商品。,http://product.dangdang.com/1175228669.html,1条评论
 C#并发编程经典实例,http://product.dangdang.com/23618460.html,323条评论
 ACM-ICPC世界总决赛 试题解析(2004~2011年) 吴永辉 等 9787111390947全新正版图书,http://product.dangdang.com/1155293095.html,1条评论
 React Native企业实战（前端开发工程师系列）,http://product.dangdang.com/25229331.html,13条评论
 系统编程：分布式应用的设计与开发,http://product.dangdang.com/25188405.html,44条评论
 JavaScript开发实战JavaScript 开发入门指导书，包含和概念相关的简短示例及一个贯穿全书的持续示例,http://product.dangdang.com/25247199.html,22条评论
 深入理解C指针,http://product.dangdang.com/23433106.html,258条评论
 PHP编程入门与应用,http://product.dangdang.com/25149875.html,15条评论
 敏捷方法与Visual Studio工程实践,http://product.dangdang.com/23795156.html,29条评论
 Axure RP 8交互原型设计案例教程（微课版）交互原型设计案例教程,http://product.dangdang.com/25306391.html,0条评论
 SSH轻量级框架实践,http://product.dangdang.com/25086371.html,11条评论
 中文版Revit 2015基础与案例教程包含Revit的方方面面，BIM工程师、建筑工程师、设计施工人员必备，作者QQ群答疑解惑，提供售后,http://product.dangdang.com/25242379.html,2条评论
 科研论文配图设计与制作从入门到精通+Origin9.1科技绘图及数据分析 2本 科技论文写作技巧 SCI论文撰写与发表,http://product.dangdang.com/1485349076.html,0条评论
 Docker进阶与实战,http://product.dangdang.com/23895602.html,486条评论
 跟我动手学S7-300/400 PLC 第2版读者一边看书，一边根据实训的要求，用随书光盘中的编程软件和仿真软件在计算机上做仿真实验，就能快速学会PLC.,http://product.dangdang.com/23985577.html,332条评论
 精通lambda表达式:Java多核编程,http://product.dangdang.com/23762263.html,69条评论
 游戏开发之旅：初入游戏职场的必修课,http://product.dangdang.com/25118249.html,71条评论
 两周自制脚本语言,http://product.dangdang.com/23493730.html,281条评论
 零基础入门学习Python 小甲鱼 9787302438205,http://product.dangdang.com/1040004890.html,66条评论
 精益设计 设计团队如何改善用户体验 第2版精益设计 Lean UX用户体验设计书籍 彻底颠覆传统用户体验设计 让你用更低成本 更高效率设计出更好体验,http://product.dangdang.com/25232012.html,28条评论
